txid,to_account,TOKEN_ID,current_owner,rank,time
0x7d6688ff9386e3fd794a0d61a30ddb02ad847a9e2a35c6bf5248f2caf7d8763c,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1035,0x0000000000000000000000000000000000000000,4597,2021-08-31T16:15:09
0x7d6688ff9386e3fd794a0d61a30ddb02ad847a9e2a35c6bf5248f2caf7d8763c,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1036,0x0000000000000000000000000000000000000000,3862,2021-08-31T16:15:09
0x7d6688ff9386e3fd794a0d61a30ddb02ad847a9e2a35c6bf5248f2caf7d8763c,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1037,0x0000000000000000000000000000000000000000,5064,2021-08-31T16:15:09
0x7d6688ff9386e3fd794a0d61a30ddb02ad847a9e2a35c6bf5248f2caf7d8763c,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1038,0x0000000000000000000000000000000000000000,5185,2021-08-31T16:15:09
0x7d6688ff9386e3fd794a0d61a30ddb02ad847a9e2a35c6bf5248f2caf7d8763c,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1039,0x0000000000000000000000000000000000000000,2440,2021-08-31T16:15:09
0x7d6688ff9386e3fd794a0d61a30ddb02ad847a9e2a35c6bf5248f2caf7d8763c,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1040,0x0000000000000000000000000000000000000000,4485,2021-08-31T16:15:09
0x7d6688ff9386e3fd794a0d61a30ddb02ad847a9e2a35c6bf5248f2caf7d8763c,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1041,0x0000000000000000000000000000000000000000,4512,2021-08-31T16:15:09
0x7d6688ff9386e3fd794a0d61a30ddb02ad847a9e2a35c6bf5248f2caf7d8763c,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1042,0x0000000000000000000000000000000000000000,4503,2021-08-31T16:15:09
0x7d6688ff9386e3fd794a0d61a30ddb02ad847a9e2a35c6bf5248f2caf7d8763c,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1043,0x0000000000000000000000000000000000000000,4709,2021-08-31T16:15:09
0x7d6688ff9386e3fd794a0d61a30ddb02ad847a9e2a35c6bf5248f2caf7d8763c,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1044,0x0000000000000000000000000000000000000000,5721,2021-08-31T16:15:09
0x7d6688ff9386e3fd794a0d61a30ddb02ad847a9e2a35c6bf5248f2caf7d8763c,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1045,0x0000000000000000000000000000000000000000,2047,2021-08-31T16:15:09
0x7d6688ff9386e3fd794a0d61a30ddb02ad847a9e2a35c6bf5248f2caf7d8763c,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1046,0x0000000000000000000000000000000000000000,5614,2021-08-31T16:15:09
0x7d6688ff9386e3fd794a0d61a30ddb02ad847a9e2a35c6bf5248f2caf7d8763c,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1047,0x0000000000000000000000000000000000000000,5837,2021-08-31T16:15:09
0x7d6688ff9386e3fd794a0d61a30ddb02ad847a9e2a35c6bf5248f2caf7d8763c,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1048,0x0000000000000000000000000000000000000000,4624,2021-08-31T16:15:09
0x7d6688ff9386e3fd794a0d61a30ddb02ad847a9e2a35c6bf5248f2caf7d8763c,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1049,0x0000000000000000000000000000000000000000,4412,2021-08-31T16:15:09
0x7d6688ff9386e3fd794a0d61a30ddb02ad847a9e2a35c6bf5248f2caf7d8763c,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1050,0x0000000000000000000000000000000000000000,4838,2021-08-31T16:15:09
0x7d6688ff9386e3fd794a0d61a30ddb02ad847a9e2a35c6bf5248f2caf7d8763c,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1051,0x0000000000000000000000000000000000000000,1248,2021-08-31T16:15:09
0x7d6688ff9386e3fd794a0d61a30ddb02ad847a9e2a35c6bf5248f2caf7d8763c,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1052,0x0000000000000000000000000000000000000000,3042,2021-08-31T16:15:09
0x7d6688ff9386e3fd794a0d61a30ddb02ad847a9e2a35c6bf5248f2caf7d8763c,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1053,0x0000000000000000000000000000000000000000,3430,2021-08-31T16:15:09
0x92bbdd6bcd3d520f1d7217377ebb1dac9d9978d326159190098d7710801aac1d,0x0ab12a5a07c64051da749c2e323a9af099c2df59,1054,0x0000000000000000000000000000000000000000,3914,2021-08-31T16:15:09
0x92bbdd6bcd3d520f1d7217377ebb1dac9d9978d326159190098d7710801aac1d,0x0ab12a5a07c64051da749c2e323a9af099c2df59,1055,0x0000000000000000000000000000000000000000,4567,2021-08-31T16:15:09
0x9a5400dfb94568e366dd8f8665a3b9d1e5ac924c8b901895c327d495e7c6917b,0xc7aa938f939dd3c03a0c785b0cdeb8efc647eb60,1056,0x0000000000000000000000000000000000000000,2305,2021-08-31T16:15:09
0x5a96a45bbf071e269ac0ddcd2f78cae9f525142aa8bf2ddfd7960a9d4b498ced,0xe8fd277e1341a6918601cd7247b1f766356e6afb,1057,0x0000000000000000000000000000000000000000,4686,2021-08-31T16:15:09
0x26f30472574c80d8725762d687c0e26592bd133462ce5090c16a2b98057033de,0xf636b6b5913ee5c3bf4d52d13ce6c40179c794bf,1058,0x0000000000000000000000000000000000000000,5512,2021-08-31T16:15:31
0x26f30472574c80d8725762d687c0e26592bd133462ce5090c16a2b98057033de,0xf636b6b5913ee5c3bf4d52d13ce6c40179c794bf,1059,0x0000000000000000000000000000000000000000,5488,2021-08-31T16:15:31
0x26f30472574c80d8725762d687c0e26592bd133462ce5090c16a2b98057033de,0xf636b6b5913ee5c3bf4d52d13ce6c40179c794bf,1060,0x0000000000000000000000000000000000000000,5041,2021-08-31T16:15:31
0x26f30472574c80d8725762d687c0e26592bd133462ce5090c16a2b98057033de,0xf636b6b5913ee5c3bf4d52d13ce6c40179c794bf,1061,0x0000000000000000000000000000000000000000,5039,2021-08-31T16:15:31
0x26f30472574c80d8725762d687c0e26592bd133462ce5090c16a2b98057033de,0xf636b6b5913ee5c3bf4d52d13ce6c40179c794bf,1062,0x0000000000000000000000000000000000000000,3122,2021-08-31T16:15:31
0xe99f53f4238f0974f95c1ff9f066fc64e944f01deb98eb92a30d9a6f8697093f,0x13a9518a451edad79079753c89cc7197ff3f570a,1063,0x0000000000000000000000000000000000000000,5711,2021-08-31T16:15:36
0xe99f53f4238f0974f95c1ff9f066fc64e944f01deb98eb92a30d9a6f8697093f,0x13a9518a451edad79079753c89cc7197ff3f570a,1064,0x0000000000000000000000000000000000000000,3189,2021-08-31T16:15:36
0xe99f53f4238f0974f95c1ff9f066fc64e944f01deb98eb92a30d9a6f8697093f,0x13a9518a451edad79079753c89cc7197ff3f570a,1065,0x0000000000000000000000000000000000000000,859,2021-08-31T16:15:36
0xe99f53f4238f0974f95c1ff9f066fc64e944f01deb98eb92a30d9a6f8697093f,0x13a9518a451edad79079753c89cc7197ff3f570a,1066,0x0000000000000000000000000000000000000000,4565,2021-08-31T16:15:36
0xe99f53f4238f0974f95c1ff9f066fc64e944f01deb98eb92a30d9a6f8697093f,0x13a9518a451edad79079753c89cc7197ff3f570a,1067,0x0000000000000000000000000000000000000000,4517,2021-08-31T16:15:36
0xe99f53f4238f0974f95c1ff9f066fc64e944f01deb98eb92a30d9a6f8697093f,0x13a9518a451edad79079753c89cc7197ff3f570a,1068,0x0000000000000000000000000000000000000000,4978,2021-08-31T16:15:36
0xe99f53f4238f0974f95c1ff9f066fc64e944f01deb98eb92a30d9a6f8697093f,0x13a9518a451edad79079753c89cc7197ff3f570a,1069,0x0000000000000000000000000000000000000000,4115,2021-08-31T16:15:36
0xe99f53f4238f0974f95c1ff9f066fc64e944f01deb98eb92a30d9a6f8697093f,0x13a9518a451edad79079753c89cc7197ff3f570a,1070,0x0000000000000000000000000000000000000000,4360,2021-08-31T16:15:36
0xe99f53f4238f0974f95c1ff9f066fc64e944f01deb98eb92a30d9a6f8697093f,0x13a9518a451edad79079753c89cc7197ff3f570a,1071,0x0000000000000000000000000000000000000000,4881,2021-08-31T16:15:36
0xe99f53f4238f0974f95c1ff9f066fc64e944f01deb98eb92a30d9a6f8697093f,0x13a9518a451edad79079753c89cc7197ff3f570a,1072,0x0000000000000000000000000000000000000000,3827,2021-08-31T16:15:36
0xe99f53f4238f0974f95c1ff9f066fc64e944f01deb98eb92a30d9a6f8697093f,0x13a9518a451edad79079753c89cc7197ff3f570a,1073,0x0000000000000000000000000000000000000000,3333,2021-08-31T16:15:36
0xe99f53f4238f0974f95c1ff9f066fc64e944f01deb98eb92a30d9a6f8697093f,0x13a9518a451edad79079753c89cc7197ff3f570a,1074,0x0000000000000000000000000000000000000000,4629,2021-08-31T16:15:36
0xe99f53f4238f0974f95c1ff9f066fc64e944f01deb98eb92a30d9a6f8697093f,0x13a9518a451edad79079753c89cc7197ff3f570a,1075,0x0000000000000000000000000000000000000000,4315,2021-08-31T16:15:36
0xe99f53f4238f0974f95c1ff9f066fc64e944f01deb98eb92a30d9a6f8697093f,0x13a9518a451edad79079753c89cc7197ff3f570a,1076,0x0000000000000000000000000000000000000000,4435,2021-08-31T16:15:36
0xe99f53f4238f0974f95c1ff9f066fc64e944f01deb98eb92a30d9a6f8697093f,0x13a9518a451edad79079753c89cc7197ff3f570a,1077,0x0000000000000000000000000000000000000000,4630,2021-08-31T16:15:36
0xe99f53f4238f0974f95c1ff9f066fc64e944f01deb98eb92a30d9a6f8697093f,0x13a9518a451edad79079753c89cc7197ff3f570a,1078,0x0000000000000000000000000000000000000000,4246,2021-08-31T16:15:36
0xe99f53f4238f0974f95c1ff9f066fc64e944f01deb98eb92a30d9a6f8697093f,0x13a9518a451edad79079753c89cc7197ff3f570a,1079,0x0000000000000000000000000000000000000000,5943,2021-08-31T16:15:36
0xe99f53f4238f0974f95c1ff9f066fc64e944f01deb98eb92a30d9a6f8697093f,0x13a9518a451edad79079753c89cc7197ff3f570a,1080,0x0000000000000000000000000000000000000000,3826,2021-08-31T16:15:36
0xe99f53f4238f0974f95c1ff9f066fc64e944f01deb98eb92a30d9a6f8697093f,0x13a9518a451edad79079753c89cc7197ff3f570a,1081,0x0000000000000000000000000000000000000000,1243,2021-08-31T16:15:36
0xe99f53f4238f0974f95c1ff9f066fc64e944f01deb98eb92a30d9a6f8697093f,0x13a9518a451edad79079753c89cc7197ff3f570a,1082,0x0000000000000000000000000000000000000000,3608,2021-08-31T16:15:36
0x93b89a91920cf261798d1d6e4d972720713ccb293124174ef1532b48f2ef1e6e,0xbb74239e6b33857523ec9b37a33c8fdf1d25d127,1083,0x0000000000000000000000000000000000000000,2856,2021-08-31T16:15:36
0x93b89a91920cf261798d1d6e4d972720713ccb293124174ef1532b48f2ef1e6e,0xbb74239e6b33857523ec9b37a33c8fdf1d25d127,1084,0x0000000000000000000000000000000000000000,1091,2021-08-31T16:15:36
0x3311b127bd47e4be78f49acc5855476bf9125e81cbe78f4954cb52c2c85b26b5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1085,0x0000000000000000000000000000000000000000,5942,2021-08-31T16:15:36
0x3311b127bd47e4be78f49acc5855476bf9125e81cbe78f4954cb52c2c85b26b5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1086,0x0000000000000000000000000000000000000000,3943,2021-08-31T16:15:36
0x3311b127bd47e4be78f49acc5855476bf9125e81cbe78f4954cb52c2c85b26b5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1087,0x0000000000000000000000000000000000000000,4685,2021-08-31T16:15:36
0x3311b127bd47e4be78f49acc5855476bf9125e81cbe78f4954cb52c2c85b26b5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1088,0x0000000000000000000000000000000000000000,5499,2021-08-31T16:15:36
0x3311b127bd47e4be78f49acc5855476bf9125e81cbe78f4954cb52c2c85b26b5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1089,0x0000000000000000000000000000000000000000,5157,2021-08-31T16:15:36
0x3311b127bd47e4be78f49acc5855476bf9125e81cbe78f4954cb52c2c85b26b5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1090,0x0000000000000000000000000000000000000000,2763,2021-08-31T16:15:36
0x3311b127bd47e4be78f49acc5855476bf9125e81cbe78f4954cb52c2c85b26b5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1091,0x0000000000000000000000000000000000000000,4372,2021-08-31T16:15:36
0x3311b127bd47e4be78f49acc5855476bf9125e81cbe78f4954cb52c2c85b26b5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1092,0x0000000000000000000000000000000000000000,2765,2021-08-31T16:15:36
0x3311b127bd47e4be78f49acc5855476bf9125e81cbe78f4954cb52c2c85b26b5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1093,0x0000000000000000000000000000000000000000,5588,2021-08-31T16:15:36
0x3311b127bd47e4be78f49acc5855476bf9125e81cbe78f4954cb52c2c85b26b5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1094,0x0000000000000000000000000000000000000000,5556,2021-08-31T16:15:36
0x3311b127bd47e4be78f49acc5855476bf9125e81cbe78f4954cb52c2c85b26b5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1095,0x0000000000000000000000000000000000000000,4259,2021-08-31T16:15:36
0x3311b127bd47e4be78f49acc5855476bf9125e81cbe78f4954cb52c2c85b26b5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1096,0x0000000000000000000000000000000000000000,4400,2021-08-31T16:15:36
0x3311b127bd47e4be78f49acc5855476bf9125e81cbe78f4954cb52c2c85b26b5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1097,0x0000000000000000000000000000000000000000,4817,2021-08-31T16:15:36
0x3311b127bd47e4be78f49acc5855476bf9125e81cbe78f4954cb52c2c85b26b5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1098,0x0000000000000000000000000000000000000000,2677,2021-08-31T16:15:36
0x3311b127bd47e4be78f49acc5855476bf9125e81cbe78f4954cb52c2c85b26b5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1099,0x0000000000000000000000000000000000000000,3494,2021-08-31T16:15:36
0x3311b127bd47e4be78f49acc5855476bf9125e81cbe78f4954cb52c2c85b26b5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1100,0x0000000000000000000000000000000000000000,3909,2021-08-31T16:15:36
0x3311b127bd47e4be78f49acc5855476bf9125e81cbe78f4954cb52c2c85b26b5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1101,0x0000000000000000000000000000000000000000,3288,2021-08-31T16:15:36
0x3311b127bd47e4be78f49acc5855476bf9125e81cbe78f4954cb52c2c85b26b5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1102,0x0000000000000000000000000000000000000000,4848,2021-08-31T16:15:36
0x3311b127bd47e4be78f49acc5855476bf9125e81cbe78f4954cb52c2c85b26b5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1103,0x0000000000000000000000000000000000000000,4262,2021-08-31T16:15:36
0x3311b127bd47e4be78f49acc5855476bf9125e81cbe78f4954cb52c2c85b26b5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1104,0x0000000000000000000000000000000000000000,3004,2021-08-31T16:15:36
0x7672221e789fec2c7d0b8c4c06b83c36bed540bcfeb960e03929b8ecf775ccd5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1105,0x0000000000000000000000000000000000000000,2778,2021-08-31T16:15:36
0x7672221e789fec2c7d0b8c4c06b83c36bed540bcfeb960e03929b8ecf775ccd5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1106,0x0000000000000000000000000000000000000000,4359,2021-08-31T16:15:36
0x7672221e789fec2c7d0b8c4c06b83c36bed540bcfeb960e03929b8ecf775ccd5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1107,0x0000000000000000000000000000000000000000,2124,2021-08-31T16:15:36
0x7672221e789fec2c7d0b8c4c06b83c36bed540bcfeb960e03929b8ecf775ccd5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1108,0x0000000000000000000000000000000000000000,5637,2021-08-31T16:15:36
0x7672221e789fec2c7d0b8c4c06b83c36bed540bcfeb960e03929b8ecf775ccd5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1109,0x0000000000000000000000000000000000000000,3941,2021-08-31T16:15:36
0x7672221e789fec2c7d0b8c4c06b83c36bed540bcfeb960e03929b8ecf775ccd5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1110,0x0000000000000000000000000000000000000000,3764,2021-08-31T16:15:36
0x7672221e789fec2c7d0b8c4c06b83c36bed540bcfeb960e03929b8ecf775ccd5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1111,0x0000000000000000000000000000000000000000,4554,2021-08-31T16:15:36
0x7672221e789fec2c7d0b8c4c06b83c36bed540bcfeb960e03929b8ecf775ccd5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1112,0x0000000000000000000000000000000000000000,5417,2021-08-31T16:15:36
0x7672221e789fec2c7d0b8c4c06b83c36bed540bcfeb960e03929b8ecf775ccd5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1113,0x0000000000000000000000000000000000000000,2943,2021-08-31T16:15:36
0x7672221e789fec2c7d0b8c4c06b83c36bed540bcfeb960e03929b8ecf775ccd5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1114,0x0000000000000000000000000000000000000000,4304,2021-08-31T16:15:36
0x7672221e789fec2c7d0b8c4c06b83c36bed540bcfeb960e03929b8ecf775ccd5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1115,0x0000000000000000000000000000000000000000,4450,2021-08-31T16:15:36
0x7672221e789fec2c7d0b8c4c06b83c36bed540bcfeb960e03929b8ecf775ccd5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1116,0x0000000000000000000000000000000000000000,4653,2021-08-31T16:15:36
0x7672221e789fec2c7d0b8c4c06b83c36bed540bcfeb960e03929b8ecf775ccd5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1117,0x0000000000000000000000000000000000000000,3671,2021-08-31T16:15:36
0x7672221e789fec2c7d0b8c4c06b83c36bed540bcfeb960e03929b8ecf775ccd5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1118,0x0000000000000000000000000000000000000000,5055,2021-08-31T16:15:36
0x7672221e789fec2c7d0b8c4c06b83c36bed540bcfeb960e03929b8ecf775ccd5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1119,0x0000000000000000000000000000000000000000,2257,2021-08-31T16:15:36
0x7672221e789fec2c7d0b8c4c06b83c36bed540bcfeb960e03929b8ecf775ccd5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1120,0x0000000000000000000000000000000000000000,2773,2021-08-31T16:15:36
0x7672221e789fec2c7d0b8c4c06b83c36bed540bcfeb960e03929b8ecf775ccd5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1121,0x0000000000000000000000000000000000000000,4182,2021-08-31T16:15:36
0x7672221e789fec2c7d0b8c4c06b83c36bed540bcfeb960e03929b8ecf775ccd5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1122,0x0000000000000000000000000000000000000000,4913,2021-08-31T16:15:36
0x7672221e789fec2c7d0b8c4c06b83c36bed540bcfeb960e03929b8ecf775ccd5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1123,0x0000000000000000000000000000000000000000,1275,2021-08-31T16:15:36
0x7672221e789fec2c7d0b8c4c06b83c36bed540bcfeb960e03929b8ecf775ccd5,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1124,0x0000000000000000000000000000000000000000,4243,2021-08-31T16:15:36
0x93f6b21c04fce43662b8b0337b14165b48e3d49938e6da82c0255b73b12765a9,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1125,0x0000000000000000000000000000000000000000,4770,2021-08-31T16:16:09
0x93f6b21c04fce43662b8b0337b14165b48e3d49938e6da82c0255b73b12765a9,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1126,0x0000000000000000000000000000000000000000,4394,2021-08-31T16:16:09
0x93f6b21c04fce43662b8b0337b14165b48e3d49938e6da82c0255b73b12765a9,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1127,0x0000000000000000000000000000000000000000,3729,2021-08-31T16:16:09
0x93f6b21c04fce43662b8b0337b14165b48e3d49938e6da82c0255b73b12765a9,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1128,0x0000000000000000000000000000000000000000,5425,2021-08-31T16:16:09
0x93f6b21c04fce43662b8b0337b14165b48e3d49938e6da82c0255b73b12765a9,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1129,0x0000000000000000000000000000000000000000,3584,2021-08-31T16:16:09
0x93f6b21c04fce43662b8b0337b14165b48e3d49938e6da82c0255b73b12765a9,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1130,0x0000000000000000000000000000000000000000,5740,2021-08-31T16:16:09
0x93f6b21c04fce43662b8b0337b14165b48e3d49938e6da82c0255b73b12765a9,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1131,0x0000000000000000000000000000000000000000,2338,2021-08-31T16:16:09
0x93f6b21c04fce43662b8b0337b14165b48e3d49938e6da82c0255b73b12765a9,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1132,0x0000000000000000000000000000000000000000,3086,2021-08-31T16:16:09
0x93f6b21c04fce43662b8b0337b14165b48e3d49938e6da82c0255b73b12765a9,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1133,0x0000000000000000000000000000000000000000,5290,2021-08-31T16:16:09
0x93f6b21c04fce43662b8b0337b14165b48e3d49938e6da82c0255b73b12765a9,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1134,0x0000000000000000000000000000000000000000,5453,2021-08-31T16:16:09
0x93f6b21c04fce43662b8b0337b14165b48e3d49938e6da82c0255b73b12765a9,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1135,0x0000000000000000000000000000000000000000,5661,2021-08-31T16:16:09
0x93f6b21c04fce43662b8b0337b14165b48e3d49938e6da82c0255b73b12765a9,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1136,0x0000000000000000000000000000000000000000,4607,2021-08-31T16:16:09
0x93f6b21c04fce43662b8b0337b14165b48e3d49938e6da82c0255b73b12765a9,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1137,0x0000000000000000000000000000000000000000,4014,2021-08-31T16:16:09
0x93f6b21c04fce43662b8b0337b14165b48e3d49938e6da82c0255b73b12765a9,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1138,0x0000000000000000000000000000000000000000,5392,2021-08-31T16:16:09
0x93f6b21c04fce43662b8b0337b14165b48e3d49938e6da82c0255b73b12765a9,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1139,0x0000000000000000000000000000000000000000,4132,2021-08-31T16:16:09
0x93f6b21c04fce43662b8b0337b14165b48e3d49938e6da82c0255b73b12765a9,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1140,0x0000000000000000000000000000000000000000,1420,2021-08-31T16:16:09
0x93f6b21c04fce43662b8b0337b14165b48e3d49938e6da82c0255b73b12765a9,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1141,0x0000000000000000000000000000000000000000,3533,2021-08-31T16:16:09
0x93f6b21c04fce43662b8b0337b14165b48e3d49938e6da82c0255b73b12765a9,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1142,0x0000000000000000000000000000000000000000,4306,2021-08-31T16:16:09
0x93f6b21c04fce43662b8b0337b14165b48e3d49938e6da82c0255b73b12765a9,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1143,0x0000000000000000000000000000000000000000,5233,2021-08-31T16:16:09
0x93f6b21c04fce43662b8b0337b14165b48e3d49938e6da82c0255b73b12765a9,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1144,0x0000000000000000000000000000000000000000,2730,2021-08-31T16:16:09
0x54b5687a5aceab15e5557117b553ade2e1902fc6928e1b34cc0e995dfcc8c17d,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1145,0x0000000000000000000000000000000000000000,1634,2021-08-31T16:16:09
0x54b5687a5aceab15e5557117b553ade2e1902fc6928e1b34cc0e995dfcc8c17d,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1146,0x0000000000000000000000000000000000000000,4492,2021-08-31T16:16:09
0x54b5687a5aceab15e5557117b553ade2e1902fc6928e1b34cc0e995dfcc8c17d,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1147,0x0000000000000000000000000000000000000000,2621,2021-08-31T16:16:09
0x54b5687a5aceab15e5557117b553ade2e1902fc6928e1b34cc0e995dfcc8c17d,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1148,0x0000000000000000000000000000000000000000,3056,2021-08-31T16:16:09
0x54b5687a5aceab15e5557117b553ade2e1902fc6928e1b34cc0e995dfcc8c17d,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1149,0x0000000000000000000000000000000000000000,5153,2021-08-31T16:16:09
0x54b5687a5aceab15e5557117b553ade2e1902fc6928e1b34cc0e995dfcc8c17d,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1150,0x0000000000000000000000000000000000000000,5928,2021-08-31T16:16:09
0x54b5687a5aceab15e5557117b553ade2e1902fc6928e1b34cc0e995dfcc8c17d,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1151,0x0000000000000000000000000000000000000000,4541,2021-08-31T16:16:09
0x54b5687a5aceab15e5557117b553ade2e1902fc6928e1b34cc0e995dfcc8c17d,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1152,0x0000000000000000000000000000000000000000,5543,2021-08-31T16:16:09
0x54b5687a5aceab15e5557117b553ade2e1902fc6928e1b34cc0e995dfcc8c17d,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1153,0x0000000000000000000000000000000000000000,4238,2021-08-31T16:16:09
0x54b5687a5aceab15e5557117b553ade2e1902fc6928e1b34cc0e995dfcc8c17d,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1154,0x0000000000000000000000000000000000000000,4227,2021-08-31T16:16:09
0x54b5687a5aceab15e5557117b553ade2e1902fc6928e1b34cc0e995dfcc8c17d,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1155,0x0000000000000000000000000000000000000000,5814,2021-08-31T16:16:09
0x54b5687a5aceab15e5557117b553ade2e1902fc6928e1b34cc0e995dfcc8c17d,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1156,0x0000000000000000000000000000000000000000,4791,2021-08-31T16:16:09
0x54b5687a5aceab15e5557117b553ade2e1902fc6928e1b34cc0e995dfcc8c17d,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1157,0x0000000000000000000000000000000000000000,1690,2021-08-31T16:16:09
0x54b5687a5aceab15e5557117b553ade2e1902fc6928e1b34cc0e995dfcc8c17d,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1158,0x0000000000000000000000000000000000000000,3145,2021-08-31T16:16:09
0x54b5687a5aceab15e5557117b553ade2e1902fc6928e1b34cc0e995dfcc8c17d,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1159,0x0000000000000000000000000000000000000000,3074,2021-08-31T16:16:09
0x54b5687a5aceab15e5557117b553ade2e1902fc6928e1b34cc0e995dfcc8c17d,0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1160,0x0000000000000000000000000000000000000000,3118,2021-08-31T16:16:09
